lat,lng
38.8951148,-77.0363716
35.7564719,-83.9704593
42.2061435,-83.20460297
37.704815,-122.1675374
43.6703995,-121.503636
36.9787588,-76.428003
31.1542465,-88.55750754
34.0007104,-81.0348144
40.6501038,-73.9495823
40.6501038,-73.9495823
28.3927142,-81.2664155
38.6836185,-121.3471007
27.3068397,-98.6780811
47.6038321,-122.3300624
26.7153425,-80.0533746
29.9499323,-90.0701156
32.431744,-82.9230608
40.2453741,-75.6496302
33.6864432,-117.1770437
38.4840756,-121.0740108
46.2112458,-119.1372338
46.1540232,-119.0338959
35.1490215,-90.0516285
35.1490215,-90.0516285
41.2706527,-72.9470471
44.9772995,-93.2654692
30.3321838,-81.655651
43.6333219,-88.7295519
34.4968311,-79.114202
42.3486635,-83.0567375
37.67988705,-121.9076262
32.7801052,-96.8000082
32.7253249,-114.624397
34.180855,-84.7529171
25.7742658,-80.1936589
36.219525,-96.03404332
39.0490111,-95.6775557
40.5853461,-78.1005628
40.5853461,-78.1005628
41.8756208,-87.6243706
34.0420737,-81.9594608
32.598302,-96.77512111
33.6217865,-86.70092917
33.8992926,-118.1649498
40.735657,-74.1723667
43.1572851,-77.6152141
32.7469869,-117.21177
41.6155909,-87.5294871
46.4732698,-87.6790246
40.0529736,-111.6734537
29.9468716,-90.3231349
36.3969501,-97.8791067
32.6781085,-117.0991967
41.5350719,-77.2527545
38.8951148,-77.0363716
39.7683795,-86.1580447
29.9499323,-90.0701156
28.6183331,-81.3859156
29.9682672,-95.53066001
47.1849009,-122.2921406
33.7774658,-118.1884871
34.0536781,-118.2427025
40.6501038,-73.9495823
34.0536781,-118.2427025
36.7282096,-76.5835703
45.1004807,-93.3443585
28.2498534,-81.2839038
41.6786754,-83.5127283
31.960328,-89.8683622
38.4840756,-121.0740108
38.2542376,-85.759407
47.1849009,-122.2921406
40.5886699,-83.1285242
29.9499323,-90.0701156
33.6217865,-86.70092917
34.6182199,-79.0086425
33.7774658,-118.1884871
27.9477595,-82.458444
42.2713945,-89.093966
41.4871888,-81.6778691
34.1083449,-117.2897652
32.017073,-81.29061601
32.560651,-95.87126756
40.6812005,-73.7947353
33.9161075,-98.5067371
27.9477595,-82.458444
34.1083449,-117.2897652
42.7584005,-75.8843616
42.7584005,-75.8843616
36.4110775,-119.0937578
37.270973,-79.9414313
44.823047,-87.9131587
33.6217865,-86.70092917
39.952335,-75.163789
38.5738096,-109.5462146
34.0536781,-118.2427025
38.565189,-82.95234257
43.4200387,-83.9490365
34.906322,-85.205915
39.6138205,-119.776797
39.952335,-75.163789
28.1614046,-81.6017417
47.6588603,-117.4247134
41.30729,-72.9257003
42.8864468,-78.8783689
32.4709761,-85.0007653
34.1781719,-82.3790148
35.2013165,-118.958756
29.9499323,-90.0701156
32.4206736,-104.2288375
34.0552886,-117.7522793
41.765599,-72.69058563
41.765599,-72.69058563
42.3486635,-83.0567375
35.1490215,-90.0516285
40.292292,-79.881715
26.5628537,-81.9495331
34.1742611,-97.1436254
34.5023029,-97.9578129
34.0536781,-118.2427025
34.0536781,-118.2427025
36.0726355,-79.7919754
29.9499323,-90.0701156
34.7204257,-80.7709015
32.8967899,-96.2982136
37.8043808,-122.2708166
43.4925843,-70.4533844
32.3229761,-90.0801696
30.4380832,-84.2809332
43.2128473,-75.4557304
39.952335,-75.163789
42.03620165,-88.28617347
33.451278,-79.5608971
34.9433635,-88.51732381
40.2905684,-81.9271441
33.426213,-112.550048
38.7038767,-107.6089466
35.1490215,-90.0516285
25.9856462,-80.14000179
32.598302,-96.77512111
34.0536781,-118.2427025
42.866632,-106.313081
38.6244952,-90.1509429
34.0536781,-118.2427025
38.0464066,-84.4970393
41.4828144,-87.3328139
39.952335,-75.163789
42.3486635,-83.0567375
39.2369971,-85.0946809
39.7391536,-104.9847034
45.5202471,-122.6741949
29.9499323,-90.0701156
28.8117179,-81.2680328
25.7742658,-80.1936589
43.4200387,-83.9490365
41.8239891,-71.4128343
46.9809291,-123.8893352
33.5897655,-91.71492844
37.227928,-77.4019268
41.6786754,-83.5127283
41.5067173,-83.1465875
33.67421685,-111.856984
32.3229761,-90.0801696
39.1173355,-75.55871301
40.3922914,-79.9000499
44.477796,-119.0101057
33.9169602,-118.2550726
33.79274945,-84.22015372
41.8756208,-87.6243706
32.8870615,-111.7362705
33.0369867,-117.2919818
37.282784,-81.252408
39.2846027,-76.62047203
39.952335,-75.163789
39.5345348,-78.8833562
33.7774658,-118.1884871
40.0617403,-79.881158
31.5687848,-93.4840645
34.0536781,-118.2427025
40.6501038,-73.9495823
35.0867577,-89.8100858
42.3486635,-83.0567375
25.7742658,-80.1936589
38.8951148,-77.0363716
41.5927467,-87.3467803
39.952335,-75.163789
39.2908608,-76.6108073
29.8340363,-95.38663296
26.5253491,-80.0664309
39.7683795,-86.1580447
30.3029721,-90.9720451
35.3237528,-80.6559017
35.325492,-112.8509031
43.0795232,-72.4259214
35.7112642,-78.6141709
40.3478472,-79.864215
29.8993723,-90.1003506
34.8512316,-82.3985105
33.7490987,-84.3901849
41.8756208,-87.6243706
47.2495798,-122.4398746
41.4796625,-112.3286141
36.7593037,-79.9903195
34.0501713,-118.2419714
40.6501038,-73.9495823
35.1490215,-90.0516285
33.7490987,-84.3901849
39.1146799,-94.7495246
32.4609764,-84.9877094
36.145204,-115.1611806
44.3633173,-98.2142572
33.361168,-112.1213022
42.3486635,-83.0567375
35.9556924,-80.0053176
32.7801052,-96.8000082
34.6182199,-79.0086425
47.4873895,-117.5757622
40.4595132,-80.0772776
40.4211798,-79.7881025
38.3031837,-77.4605399
41.30729,-72.9257003
37.7789601,-122.419199
33.300858,-111.9721695
37.0763341,-120.1929487
39.7683795,-86.1580447
28.0836269,-80.6081089
41.4871888,-81.6778691
34.909808,-87.7436397
34.0536781,-118.2427025
30.8463055,-93.2890528
32.74630795,-96.4516127
39.952335,-75.163789
35.750376,-119.3241155
33.300858,-111.9721695
39.1078505,-94.7343196
27.6387163,-80.3975399
47.6038321,-122.3300624
38.8951148,-77.0363716
40.1105875,-88.2072697
41.525031,-88.0817252
35.6521754,-118.3224811
37.8043808,-122.2708166
37.353364,-120.6033072
37.353364,-120.6033072
38.6272733,-90.1978889
37.9577016,-121.2907796
25.7742658,-80.1936589
29.8340363,-95.38663296
33.683504,-78.9983676
26.1223084,-80.1433786
41.0799898,-85.1386015
41.8756208,-87.6243706
40.1103542,-79.0689168
30.2813059,-89.8175651
34.4613021,-114.3294255
29.9682672,-95.53066001
41.6021292,-87.3371372
36.730738,-119.6992009
44.0487342,-123.3509294
35.7979355,-78.6118311
29.8988258,-93.9287815
40.8531731,-73.8613799
34.1031775,-118.052829
41.8650534,-80.7898089
30.1733046,-95.5047303
35.8607136,-77.3862562
30.350177,-97.57114405
39.952335,-75.163789
30.3321838,-81.655651
42.4733689,-83.2218731
30.7707735,-88.13598665
37.8043808,-122.2708166
39.2846027,-76.62047203
42.3604823,-71.0595678
28.7207785,-82.30805829
35.1490215,-90.0516285
39.779781,-84.1241047
41.765599,-72.69058563
32.4357843,-80.7242883
33.300858,-111.9721695
32.4609764,-84.9877094
47.3073905,-122.229805
47.3073905,-122.229805
34.0501713,-118.2419714
43.863845,-122.7492565
39.952335,-75.163789
37.8043808,-122.2708166
34.074864,-81.4841699
41.9667656,-71.4328363
41.3683798,-82.1076486
42.3486635,-83.0567375
30.7707735,-88.13598665
42.224867,-121.7816704
39.2908608,-76.6108073
33.361168,-112.1213022
27.4989278,-82.5748194
39.779217,-105.1825512
38.719184,-90.2611199
41.4871888,-81.6778691
41.8756208,-87.6243706
32.343799,-86.27316602
29.9499323,-90.0701156
40.6501038,-73.9495823
42.3486635,-83.0567375
26.0236064,-80.34125362
32.7801052,-96.8000082
41.8756208,-87.6243706
34.9426755,-114.5957209
39.7391536,-104.9847034
34.9426755,-114.5957209
39.567622,-104.9781087
40.4416941,-79.9900861
37.8043808,-122.2708166
35.0456297,-85.3096801
36.358703,-92.34474499
41.1457902,-81.5333603
34.5959265,-92.4890469
42.3486635,-83.0567375
32.793739,-95.4464574
32.793739,-95.4464574
42.3486635,-83.0567375
39.7683795,-86.1580447
41.3170249,-76.0224235
40.0595131,-76.7229552
44.9772995,-93.2654692
29.9682672,-95.53066001
35.399327,-78.8158528
41.3112082,-72.8956569
38.043516,-81.095171
39.1404477,-121.6169108
37.6922361,-97.3375448
37.8897175,-85.96642601
35.0877555,-106.737171
41.8756208,-87.6243706
35.4707419,-97.5198806
37.6742682,-82.2773629
43.0166806,-88.0070315
26.3586885,-80.0830984
39.0844687,-94.5630298
30.812818,-88.06278091
41.0799898,-85.1386015
34.182129,-82.07935191
29.9682672,-95.53066001
31.2135511,-82.3540178
35.1490215,-90.0516285
32.2217429,-110.926479
38.8338816,-104.8213634
35.7804015,-78.6390779
46.5138246,-87.9634679
39.7683795,-86.1580447
39.4503808,-84.3671473
38.5909166,-82.2829266
41.8756208,-87.6243706
41.8756208,-87.6243706
34.8761989,-83.9582412
42.3486635,-83.0567375
28.5994564,-81.19712831
32.3229761,-90.0801696
42.5846773,-87.8212263
35.5085717,-78.3392929
33.7919875,-117.2243359
37.8043808,-122.2708166
34.5406414,-117.3410676
40.6916081,-75.2099866
39.9622601,-83.0007065
33.9616801,-118.3531311
40.6938609,-89.5891008
37.8806341,-84.5729961
61.218056,-149.9002806
29.6910625,-95.2091006
34.2367621,-84.4907621
42.1618627,-112.6538676
41.30729,-72.9257003
47.3661629,-122.0447038
40.2720151,-81.8595757
40.3768954,-111.7957645
40.2170575,-74.7429463
26.8200607,-80.6653351
29.9682672,-95.53066001
39.2908608,-76.6108073
37.9577016,-121.2907796
39.7578465,-121.8257107
48.5934411,-122.4165538
40.412569,-79.8792161
32.7142185,-117.1075309
37.3020966,-78.3919403
38.0464066,-84.4970393
41.2587317,-95.9378732
34.0420737,-81.9594608
30.0538131,-90.5517534
44.9391565,-123.033121
43.0171773,-83.7236024
40.742551,-84.1052256
38.1666522,-109.984017
42.3486635,-83.0567375
42.3486635,-83.0567375
32.7801052,-96.8000082
33.6671869,-117.7205934
41.0814447,-81.5190053
36.157129,-86.32251154
33.2467807,-84.2640904
37.9577016,-121.2907796
35.3314525,-80.93985542
39.1836082,-96.5716694
33.300858,-111.9721695
34.1088175,-117.4599301
40.2203907,-74.0120817
38.8338816,-104.8213634
35.180651,-86.60132844
34.0536781,-118.2427025
33.7774658,-118.1884871
41.6021292,-87.3371372
39.0844687,-94.5630298
34.7464809,-92.2895948
35.8867418,-92.4292259
39.952335,-75.163789
38.1847672,-87.8328061
38.1847672,-87.8328061
40.6938609,-89.5891008
29.0194825,-81.2941418
43.3910746,-95.1674964
42.3486635,-83.0567375
31.7337655,-98.98583485
38.8951148,-77.0363716
32.7194665,-96.61020688
35.1859163,-86.1122071
64.8377802,-147.7163952
38.783194,-90.4823681
29.7929303,-95.82966515
39.2014405,-85.9213796
47.1714085,-122.5164
35.0877555,-106.737171
41.8756208,-87.6243706
37.0727045,-77.64801642
35.1490215,-90.0516285
43.0349931,-87.922497
43.0349931,-87.922497
39.0844687,-94.5630298
38.730703,-120.7963127
34.8267449,-97.2591911
25.7809311,-80.1963077
37.9577016,-121.2907796
39.2908608,-76.6108073
30.812818,-88.06278091
28.2920249,-81.4078013
39.999917,-74.18402216
39.191447,-84.5702225
42.6916964,-83.5541098
42.6916964,-83.5541098
32.9481789,-96.7297206
33.0126515,-80.03275952
41.8814197,-87.883117
38.4840756,-121.0740108
33.55893,-112.4046827
34.8267449,-97.2591911
39.7683795,-86.1580447
39.7683795,-86.1580447
39.1731621,-77.2716502
41.8756208,-87.6243706
37.9357576,-122.3477486
30.4507462,-91.154551
33.9679376,-79.9413592
39.9289351,-85.3702477
38.8951148,-77.0363716
37.8043808,-122.2708166
32.3909071,-110.966488
39.952335,-75.163789
33.2762256,-87.0671165
40.6938609,-89.5891008
40.6501038,-73.9495823
37.9755365,-121.7936427
30.2718065,-97.80359592
37.541239,-77.4420183
37.34223645,-121.6383898
33.925251,-118.2035142
42.3486635,-83.0567375
42.3486635,-83.0567375
33.7490987,-84.3901849
35.1490215,-90.0516285
39.2908608,-76.6108073
43.0171773,-83.7236024
39.7589478,-84.1916069
38.2542376,-85.759407
37.1298517,-80.4089389
33.95775315,-84.0424256
33.8594315,-117.5511917
37.8397626,-94.7082951
43.5527077,-85.80222519
30.350177,-97.57114405
30.4507462,-91.154551
43.5527077,-85.80222519
41.8756208,-87.6243706
37.756668,-85.53226818
38.4840756,-121.0740108
42.11297795,-72.54701103
47.6038321,-122.3300624
42.8864468,-78.8783689
35.1490215,-90.0516285
39.9622601,-83.0007065
39.9622601,-83.0007065
39.9622601,-83.0007065
40.5489358,-84.5702338
29.9827965,-94.00187586
40.4416941,-79.9900861
39.0844687,-94.5630298
33.984518,-81.09820721
28.5421175,-81.3790462
28.5421175,-81.3790462
39.952335,-75.163789
40.883988,-74.5621025
43.0349931,-87.922497
29.9499323,-90.0701156
36.1949274,-86.7417714
39.952335,-75.163789
32.7469869,-117.21177
43.4200387,-83.9490365
29.5857815,-95.24028932
33.7490987,-84.3901849
40.182967,-122.2411728
43.0349931,-87.922497
34.0536781,-118.2427025
33.7774658,-118.1884871
34.1083449,-117.2897652
38.4125817,-82.7090513
39.952335,-75.163789
35.4798757,-79.1802994
33.8872355,-112.071987
34.0536781,-118.2427025
34.0536781,-118.2427025
33.6217865,-86.70092917
30.412795,-90.74105907
35.3314525,-80.93985542
39.2846027,-76.62047206
39.0490111,-95.6775557
39.0490111,-95.6775557
35.2626635,-77.5816353
35.2470348,-83.7031269
28.5421175,-81.3790462
41.8756208,-87.6243706
40.2170575,-74.7429463
38.8951148,-77.0363716
34.0709576,-84.2747329
35.0529931,-78.8787058
39.952335,-75.163789
33.8347516,-117.911732
40.735657,-74.1723667
33.9679376,-79.9413592
38.719184,-90.2611199
42.3486635,-83.0567375
34.0536781,-118.2427025
38.8402805,-97.6114237
41.8756208,-87.6243706
34.0552886,-117.7522793
39.5987285,-104.800429
26.0112014,-80.1494901
30.3321838,-81.655651
45.4298204,-122.3746435
37.4059695,-75.9015974
40.7606467,-111.89109
39.962398,-76.727392
37.7789601,-122.419199
40.4416941,-79.9900861
39.3995067,-84.5613428
39.1014537,-84.5124602
32.77317,-97.53604495
32.9051704,-80.6667688
33.300858,-111.9721695
41.6786754,-83.5127283
29.5857815,-95.24028932
40.618174,-80.25101314
40.7146758,-111.300734
42.3486635,-83.0567375
33.8872355,-112.071987
33.8872355,-112.071987
33.7774658,-118.1884871
34.0536781,-118.2427025
41.6389236,-87.607268
39.7683795,-86.1580447
29.9602043,-90.2156316
26.7153425,-80.0533746
39.9622601,-83.0007065
45.3573429,-122.6067583
33.441418,-94.07382434
39.952335,-75.163789
33.7737582,-84.296069
35.3314525,-80.93985542
34.1014873,-84.5193754
41.5910641,-93.6037149
41.5910641,-93.6037149
29.9682672,-95.53066001
42.3486635,-83.0567375
34.0536781,-118.2427025
34.0536781,-118.2427025
33.361168,-112.1213022
39.9622601,-83.0007065
40.6501038,-73.9495823
40.6501038,-73.9495823
40.6501038,-73.9495823
26.7153425,-80.0533746
47.2047793,-121.9916371
39.52927,-119.8136744
35.7112642,-78.6141709
41.466009,-87.07492974
37.9357576,-122.3477486
32.7801052,-96.8000082
35.2934231,-118.7203893
41.6786754,-83.5127283
35.0529931,-78.8787058
39.2908608,-76.6108073
40.091935,-74.21219871
34.0536781,-118.2427025
33.9616801,-118.3531311
40.6196702,-111.8102104
41.2587317,-95.9378732
33.4709714,-81.9748429
40.6501038,-73.9495823
32.6237155,-97.2782215
28.0394654,-81.9498042
44.341034,-86.04564437
29.9499323,-90.0701156
37.1125715,-84.59727103
41.5936453,-87.6947699
26.7153425,-80.0533746
34.834591,-79.48619214
35.3314525,-80.93985542
42.3486635,-83.0567375
39.2908608,-76.6108073
30.3321838,-81.655651
34.0536781,-118.2427025
34.0536781,-118.2427025
33.4336685,-93.99082714
41.6021292,-87.3371372
33.361168,-112.1213022
30.0538131,-90.5517534
33.7490987,-84.3901849
35.4087517,-80.579511
28.5421175,-81.3790462
41.3983838,-81.8045788
43.1125262,-83.6177333
33.7774658,-118.1884871
37.0433863,-93.294353
39.4961458,-88.1761521
28.8117179,-81.2680328
46.4048865,-116.8048733
28.4602717,-98.1825071
43.0349931,-87.922497
29.5857815,-95.24028932
29.5857815,-95.24028932
42.3250978,-71.0953294
29.4246002,-98.4951405
40.735657,-74.1723667
40.7323235,-74.2348684
40.1514665,-74.98867493
44.7980186,-93.5268986
37.9357576,-122.3477486
40.2203907,-74.0120817
30.7707735,-88.13598665
37.7789601,-122.419199
37.6922361,-97.3375448
40.4847959,-78.0102813
40.4847959,-78.0102813
40.4847959,-78.0102813
37.8251153,-81.068708
38.2542376,-85.759407
33.7490525,-117.8620053
42.6511674,-73.754968
39.4667025,-87.4139119
42.3750997,-71.1056157
41.0814447,-81.5190053
29.9682672,-95.53066001
38.7627893,-93.7360498
33.55893,-112.4046827
29.9682672,-95.53066001
30.4507462,-91.154551
44.2227678,-88.4913744
39.2908608,-76.6108073
39.2908608,-76.6108073
26.2378597,-80.1247667
34.0552886,-117.7522793
29.9499323,-90.0701156
42.3486635,-83.0567375
42.3486635,-83.0567375
34.0536781,-118.2427025
42.1167065,-86.4541894
37.6930765,-120.9477871
40.0609445,-75.0940625
41.6786754,-83.5127283
37.3433974,-85.3419069
42.3709299,-71.1828321
37.9577016,-121.2907796
41.8756208,-87.6243706
38.4167265,-77.4579783
36.145204,-115.1611806
41.0716945,-73.54429712
40.3697905,-80.6339638
41.9192368,-77.5388744
26.7153425,-80.0533746
34.5228881,-82.4942948
42.3486635,-83.0567375
30.0854964,-97.0851637
42.3486635,-83.0567375
36.3175425,-119.3206943
33.7774658,-118.1884871
41.6012796,-85.8590603
37.270973,-79.9414313
45.2222599,-122.8413946
39.6419219,-77.7202641
37.6688205,-122.0807964
39.9622601,-83.0007065
37.8043808,-122.2708166
37.541239,-77.4420183
37.541239,-77.4420183
34.6182199,-79.0086425
37.2705719,-119.6357095
29.9499323,-90.0701156
42.3250978,-71.0953294
32.7801052,-96.8000082
28.741245,-81.53442927
42.3604823,-71.0595678
41.8756208,-87.6243706
33.4150551,-111.5495868
39.7683795,-86.1580447
35.1230335,-114.5402532
37.6930765,-120.9477871
26.640628,-81.8723084
26.640628,-81.8723084
33.8872355,-112.071987
31.5444215,-91.38920215
39.6419219,-77.7202641
33.8872355,-112.071987
28.170008,-97.8471215
37.0298687,-76.3452218
39.1014537,-84.5124602
36.0325687,-86.7825235
44.6789109,-84.1467693
26.7056206,-80.0364297
41.452819,-82.1823746
38.6272733,-90.1978889
47.3129607,-122.3393665
38.6272733,-90.1978889
47.3129607,-122.3393665
47.3129607,-122.3393665
47.3129607,-122.3393665
29.910205,-90.0325709
28.5994564,-81.19712831
34.0552886,-117.7522793
43.0349931,-87.922497
38.9786401,-76.492786
29.974286,-95.52667596
41.8756208,-87.6243706
43.0116784,-88.2314813
41.6155909,-87.5294871
32.77317,-97.53604495
38.8162654,-76.7518462
31.4676687,-97.1147226
40.8501002,-73.8662464
34.0246234,-95.52055
34.0536781,-118.2427025
34.0536781,-118.2427025
35.1490215,-90.0516285
29.9499323,-90.0701156
29.9499323,-90.0701156
35.0717945,-81.6498195
37.8043808,-122.2708166
39.2846027,-76.62047206
28.2714905,-80.66497697
37.4852152,-122.2363548
42.2625932,-71.8022934
42.0834335,-71.0183787
33.500574,-84.35195007
43.0171773,-83.7236024
32.3257403,-90.87182033
43.863845,-122.7492565
47.5216231,-95.3983491
42.2583528,-88.8416115
27.3364347,-82.5306527
39.1146799,-94.7495246
33.95775315,-84.0424256
34.0536781,-118.2427025
28.7007349,-81.34939781
41.8756208,-87.6243706
33.7774658,-118.1884871
25.7742658,-80.1936589
30.0035365,-91.8187285
37.8043808,-122.2708166
30.350177,-97.57114405
35.1490215,-90.0516285
28.3647248,-82.1959178
27.9477595,-82.458444
39.8066035,-84.01005794
39.952335,-75.163789
30.4388041,-90.4414762
42.3486635,-83.0567375
41.8239891,-71.4128343
37.541239,-77.4420183
35.9911522,-106.0805887
34.6086854,-98.3903305
29.9499323,-90.0701156
38.8951148,-77.0363716
41.7605849,-88.3200715
29.9499323,-90.0701156
41.8756208,-87.6243706
37.8043808,-122.2708166
34.0536781,-118.2427025
34.8500365,-82.34855144
34.0536781,-118.2427025
34.0536781,-118.2427025
39.5422692,-90.3323435
45.6306954,-122.6744557
39.2908608,-76.6108073
38.2542376,-85.759407
35.4707419,-97.5198806
39.5422692,-90.3323435
32.693397,-97.47067092
32.1945975,-110.9694811
32.693397,-97.47067092
43.0349931,-87.922497
40.6501038,-73.9495823
33.1216751,-117.0814849
27.9477595,-82.458444
38.6272733,-90.1978889
40.735657,-74.1723667
29.974286,-95.52667596
41.8239891,-71.4128343
39.952335,-75.163789
36.0726355,-79.7919754
30.4521351,-91.2101081
37.7789601,-122.419199
36.730738,-119.6992009
39.952335,-75.163789
41.8756208,-87.6243706
33.214802,-111.8497625
39.0844687,-94.5630298
40.7726266,-124.1839502
32.7801052,-96.8000082
39.7391536,-104.9847034
39.2908608,-76.6108073
39.2908608,-76.6108073
34.0536781,-118.2427025
42.986057,-86.00652957
38.5950182,-90.5469133
25.8969431,-80.25950845
40.1943798,-80.2541251
36.7282096,-76.5835703
32.8967899,-96.2982136
34.7464809,-92.2895948
39.952335,-75.163789
37.3868826,-120.7235329
40.4008945,-82.8107329
41.2464824,-75.8817316
40.7706562,-74.2326463
43.0349931,-87.922497
29.9682672,-95.53066001
42.3486635,-83.0567375
34.0536781,-118.2427025
34.0536781,-118.2427025
40.7911785,-73.97481894
33.7543985,-81.94968105
37.3043154,-77.2872001
43.089956,-83.75383026
39.9622601,-83.0007065
37.8043808,-122.2708166
39.952335,-75.163789
28.8117179,-81.2680328
37.8043808,-122.2708166
39.952335,-75.163789
41.8756208,-87.6243706
34.0501713,-118.2419714
36.8529841,-75.9774183
36.7593037,-79.9903195
39.7683795,-86.1580447
30.421309,-87.2169149
29.9988306,-95.1765978
38.6272733,-90.1978889
39.9622601,-83.0007065
39.864279,-75.3785252
39.2451071,-76.660524
40.7498243,-73.7976337
37.1631988,-79.0736301
42.3486635,-83.0567375
39.7459468,-75.546589
35.845999,-86.3920452
43.0349931,-87.922497
34.8512316,-82.3985105
34.8512316,-82.3985105
31.1811523,-83.7878809
36.0595148,-91.9084819
29.9499323,-90.0701156
40.3275697,-80.0394977
34.224045,-77.88542044
39.849557,-75.3557458
41.0799898,-85.1386015
32.7469869,-117.21177
29.38747,-82.4467706
37.2376805,-107.8222803
40.806767,-74.1854226
40.8978772,-73.8523569
40.6481594,-74.0034728
32.4609764,-84.9877094
39.7391536,-104.9847034
34.1083449,-117.2897652
33.8752945,-117.5664449
25.7398164,-80.2388468
39.9622601,-83.0007065
29.9351964,-101.8203006
28.5994564,-81.19712831
40.2663107,-76.8861122
39.2908608,-76.6108073
44.6334544,-121.1294872
34.0536781,-118.2427025
33.7774658,-118.1884871
34.0059996,-80.853108
35.845999,-86.3920452
37.4688273,-122.1410751
27.7708606,-82.6792661
35.614517,-88.813947
35.614517,-88.813947
41.8756208,-87.6243706
33.7774658,-118.1884871
40.735657,-74.1723667
41.5910641,-93.6037149
40.8501002,-73.8662464
29.9499323,-90.0701156
29.9499323,-90.0701156
37.9357576,-122.3477486
42.3604823,-71.0595678
38.7544952,-90.3312256
35.1490215,-90.0516285
29.9682672,-95.53066001
32.2973697,-85.1688255
34.0314949,-93.502959
28.8117179,-81.2680328
32.923457,-85.9449638
31.549333,-97.1466695
29.8340363,-95.38663296
30.4057552,-86.618842
41.765599,-72.69058563
41.6786754,-83.5127283
34.0501713,-118.2419714
41.8756208,-87.6243706
37.8043808,-122.2708166
41.4871888,-81.6778691
41.30729,-72.9257003
39.952335,-75.163789
39.0844687,-94.5630298
28.56651,-81.29522275
26.5253491,-80.0664309
35.9940329,-78.898619
33.402026,-90.90105931
30.294404,-89.37830044
62.0855556,-163.7294444
29.9682672,-95.53066001
35.1490215,-90.0516285
41.1917031,-90.3801274
39.2908608,-76.6108073
34.0536781,-118.2427025
39.771741,-84.07083637
38.2542376,-85.759407
26.2378597,-80.1247667
34.0501713,-118.2419714
36.9787588,-76.428003
36.7903399,-85.3705186
35.0877555,-106.737171
31.0365983,-82.7470849
33.073973,-106.0186025
39.1670396,-86.5342881
25.97592075,-80.33472174
41.5034271,-74.0104179
30.3321838,-81.655651
43.4200387,-83.9490365
41.8756208,-87.6243706
33.8872355,-112.071987
41.6012796,-85.8590603
42.3486635,-83.0567375
34.5406414,-117.3410676
33.6751155,-95.55026625
33.7774658,-118.1884871
39.1445039,-84.4693865
32.7253249,-114.624397
38.7014389,-90.1487199
42.3486635,-83.0567375
41.8756208,-87.6243706
39.1014537,-84.5124602
38.8951148,-77.0363716
42.1251965,-87.92932893
41.8756208,-87.6243706
29.9499323,-90.0701156
38.8400395,-86.4880717
42.3486635,-83.0567375
38.6244952,-90.1509429
34.0022074,-117.9783995
34.0022074,-117.9783995
35.201967,-101.8138029
47.6038321,-122.3300624
39.849557,-75.3557458
42.3486635,-83.0567375
35.5843235,-78.8000128
43.2341813,-86.2483921
30.4507462,-91.154551
36.9096897,-77.2741121
32.1945975,-110.9694811
47.0979462,-122.4243422
32.343799,-86.27316602
34.0501713,-118.2419714
35.1490215,-90.0516285
29.9682672,-95.53066001
41.4871888,-81.6778691
40.0412227,-75.1237863
39.2908608,-76.6108073
41.8756208,-87.6243706
42.8142432,-73.9395687
38.2475585,-122.0074114
44.8546856,-93.470786
42.3486635,-83.0567375
42.3486635,-83.0567375
34.0536781,-118.2427025
41.6021292,-87.3371372
43.6841215,-110.4436166
33.4750975,-86.62891218
36.1524357,-95.9904093
29.9940924,-90.2417434
38.6272733,-90.1978889
30.4868564,-90.9562125
31.4629491,-90.8501014
41.0799898,-85.1386015
44.8546856,-93.470786
42.3604823,-71.0595678
40.7498243,-73.7976337
29.8340363,-95.38663296
33.7774658,-118.1884871
29.9940924,-90.2417434
35.0717945,-81.6498195
36.7620301,-83.6949176
34.0536781,-118.2427025
47.6588603,-117.4247134
43.729525,-70.241993
39.7683795,-86.1580447
45.7572997,-122.8743589
38.4840756,-121.0740108
35.3314525,-80.93985542
40.1053196,-85.6802541
45.8190032,-122.8489928
28.5421175,-81.3790462
35.9940329,-78.898619
38.2542376,-85.759407
34.359205,-89.96013916
43.0349931,-87.922497
39.9242266,-83.8088172
29.9499323,-90.0701156
34.5773206,-83.3323851
42.3486635,-83.0567375
29.9682672,-95.53066001
29.8340363,-95.38663296
39.2151996,-76.8546725
37.9357576,-122.3477486
34.0536781,-118.2427025
34.8512316,-82.3985105
29.4246002,-98.4951405
40.2170575,-74.7429463
34.419336,-95.96406506
29.9682672,-95.53066001
35.978811,-119.2950847
32.7469869,-117.21177
34.1975048,-119.1770516
29.4246002,-98.4951405
39.3642852,-74.4229351
37.9755365,-121.7936427
39.952335,-75.163789
41.6021292,-87.3371372
28.5994564,-81.19712831
25.7742658,-80.1936589
38.81144,-90.8529107
33.9136248,-118.2468201
26.1802357,-80.15141411
37.8043808,-122.2708166
39.7391536,-104.9847034
33.1841145,-85.34408663
46.4476278,-120.4203382
38.8328909,-76.9594189
25.7742658,-80.1936589
40.2663107,-76.8861122
32.5064115,-93.65183813
32.7678288,-117.0230839
41.656464,-76.8532927
27.9477595,-82.458444
39.8454163,-88.9524151
38.8951148,-77.0363716
41.8756208,-87.6243706
33.6795519,-116.176338
34.552202,-87.31782593
38.8951148,-77.0363716
39.3201074,-76.5155191
42.9435238,-84.6125345
37.0298687,-76.3452218
36.6103334,-88.314761
39.7391536,-104.9847034
33.3056395,-85.49274657
39.952335,-75.163789
39.2908608,-76.6108073
